ticket_id,trip_id,sold_at,payment_method,fare_kzt,passenger_type
13141,5110,2025-04-09T19:07:09,card,50.0,student
13142,1259,2025-05-28T02:26:09,cash,91.0,student
13143,10978,2025-09-11T03:19:09,card,79.0,adult
13144,6348,2025-05-07T05:22:09,card,113.0,adult
13145,871,2025-07-08T06:30:09,card,87.0,student
13146,4020,2025-04-16T07:13:09,qr,132.0,adult
13147,9245,2025-06-24T02:28:09,cash,117.0,adult
13148,9167,2025-04-18T11:54:09,card,106.0,adult
13149,8963,2025-05-24T09:45:09,card,114.0,adult
13150,7667,2025-04-18T06:59:09,card,70.0,adult
13151,11815,2025-04-23T14:45:09,qr,73.0,adult
13152,11254,2025-08-01T03:24:09,card,67.0,adult
13153,4819,2025-08-30T16:59:09,cash,83.0,adult
13154,11763,2025-04-13T08:32:09,qr,57.0,adult
13155,8219,2025-08-13T10:24:09,card,65.0,adult
13156,8,2025-05-27T02:01:09,cash,78.0,adult
13157,8949,2025-06-28T01:34:09,card,50.0,student
13158,2823,2025-04-13T15:34:09,cash,85.0,adult
13159,10316,2025-05-27T19:28:09,card,57.0,adult
13160,2901,2025-05-25T16:24:09,card,79.0,student
13161,5760,2025-03-27T16:31:09,cash,52.0,adult
13162,10550,2025-07-31T18:07:09,qr,113.0,adult
13163,9416,2025-09-16T21:27:09,card,112.0,adult
13164,1592,2025-06-12T12:39:09,cash,70.0,student
13165,11709,2025-08-07T06:01:09,qr,88.0,adult
13166,5011,2025-04-21T08:40:09,qr,121.0,student
13167,6367,2025-03-26T19:23:09,card,122.0,adult
13168,640,2025-05-28T16:24:09,card,82.0,adult
13169,342,2025-08-31T09:23:09,card,71.0,adult
13170,5738,2025-04-21T21:44:09,card,129.0,adult
13171,4276,2025-04-24T14:31:09,cash,66.0,adult
13172,461,2025-04-26T18:07:09,qr,105.0,adult
13173,1050,2025-06-26T02:23:09,cash,83.0,student
13174,8696,2025-05-07T03:32:09,cash,82.0,adult
13175,7059,2025-07-22T08:49:09,card,76.0,adult
13176,6218,2025-04-14T04:56:09,card,97.0,adult
13177,6813,2025-04-17T13:52:09,card,90.0,student
13178,11977,2025-07-20T06:16:09,cash,62.0,adult
13179,5542,2025-06-03T16:58:09,card,89.0,student
13180,11836,2025-07-01T11:25:09,card,75.0,student
13181,3593,2025-05-30T05:29:09,cash,87.0,adult
13182,9415,2025-09-13T08:37:09,card,100.0,adult
13183,7547,2025-08-16T13:39:09,cash,80.0,student
13184,3513,2025-09-15T14:51:09,card,84.0,adult
13185,1407,2025-05-28T07:29:09,card,76.0,adult
13186,1348,2025-05-19T16:43:09,cash,98.0,adult
13187,7857,2025-06-13T17:14:09,card,88.0,adult
13188,1880,2025-07-30T16:06:09,card,98.0,adult
13189,7451,2025-03-29T08:17:09,card,92.0,adult
13190,8281,2025-09-17T22:13:09,card,127.0,student
13191,8862,2025-04-01T22:31:09,card,98.0,adult
13192,1613,2025-04-21T00:57:09,cash,92.0,senior
13193,1475,2025-06-01T06:54:09,card,93.0,adult
13194,3406,2025-08-13T02:13:09,card,124.0,adult
13195,5843,2025-07-16T01:08:09,card,116.0,adult
13196,1110,2025-06-22T19:29:09,card,118.0,adult
13197,5888,2025-07-05T01:35:09,qr,90.0,adult
13198,620,2025-06-26T15:03:09,qr,105.0,adult
13199,1683,2025-05-03T14:42:09,card,88.0,student
13200,4671,2025-06-18T10:53:09,cash,104.0,student
13201,6884,2025-04-11T17:19:09,qr,89.0,student
13202,4980,2025-06-04T02:05:09,cash,88.0,senior
13203,8491,2025-09-08T14:47:09,card,83.0,adult
13204,2305,2025-09-13T15:10:09,card,95.0,adult
13205,1153,2025-04-06T02:36:09,card,109.0,adult
13206,11043,2025-08-31T15:43:09,card,109.0,student
13207,5231,2025-06-21T10:51:09,card,78.0,senior
13208,7292,2025-07-20T00:29:09,card,89.0,student
13209,8616,2025-05-28T23:47:09,card,69.0,senior
13210,3504,2025-09-16T12:44:09,card,82.0,adult
13211,779,2025-04-24T06:29:09,card,77.0,adult
13212,10017,2025-06-08T23:26:09,qr,64.0,adult
13213,8202,2025-08-23T22:31:09,card,84.0,adult
13214,6635,2025-09-18T17:21:09,card,125.0,student
13215,10401,2025-08-28T13:18:09,cash,89.0,student
13216,5344,2025-06-18T01:10:09,cash,109.0,adult
13217,589,2025-07-07T12:44:09,cash,91.0,adult
13218,9018,2025-09-03T18:56:09,cash,84.0,adult
13219,9649,2025-04-13T01:08:09,card,115.0,student
13220,4404,2025-05-03T13:09:09,card,122.0,student
13221,2389,2025-05-07T23:37:09,cash,67.0,adult
13222,9636,2025-05-16T05:18:09,cash,116.0,student
13223,677,2025-06-26T04:10:09,cash,95.0,adult
13224,52,2025-05-28T07:46:09,card,67.0,adult
13225,10012,2025-06-12T12:34:09,card,83.0,senior
13226,2954,2025-04-24T14:16:09,cash,89.0,adult
13227,9450,2025-08-04T14:50:09,cash,105.0,adult
13228,6365,2025-07-14T18:34:09,qr,100.0,adult
13229,11185,2025-04-10T14:14:09,cash,84.0,adult
13230,10036,2025-04-20T01:03:09,card,105.0,student
13231,5797,2025-05-29T10:55:09,card,79.0,adult
13232,8927,2025-04-03T10:11:09,card,82.0,student
13233,1957,2025-06-12T08:26:09,card,129.0,adult
13234,11210,2025-04-05T23:15:09,card,59.0,adult
13235,11007,2025-07-12T22:03:09,cash,107.0,adult
13236,3130,2025-06-19T03:08:09,card,69.0,adult
13237,6259,2025-04-05T13:54:09,qr,98.0,adult
13238,11071,2025-07-23T16:05:09,card,92.0,adult
13239,3922,2025-04-30T04:10:09,card,78.0,adult
13240,1377,2025-04-03T02:40:09,cash,89.0,senior
13241,11767,2025-09-20T18:58:09,card,72.0,adult
13242,2389,2025-07-16T01:58:09,card,101.0,student
13243,1892,2025-04-14T11:19:09,cash,105.0,adult
13244,5604,2025-07-05T04:52:09,card,115.0,adult
13245,5547,2025-03-28T14:45:09,card,124.0,student
13246,2531,2025-06-02T04:12:09,card,84.0,adult
13247,10584,2025-04-07T13:13:09,card,78.0,adult
13248,379,2025-09-18T06:01:09,card,79.0,student
13249,11052,2025-07-07T00:04:09,card,117.0,student
13250,7674,2025-09-18T02:16:09,card,81.0,adult
13251,3156,2025-05-25T18:34:09,card,101.0,adult
13252,4892,2025-06-24T03:35:09,card,65.0,adult
13253,970,2025-05-12T12:40:09,card,89.0,adult
13254,11074,2025-06-26T01:57:09,qr,96.0,adult
13255,8463,2025-06-06T15:57:09,card,86.0,adult
13256,11806,2025-08-13T21:29:09,cash,81.0,adult
13257,523,2025-06-10T14:51:09,card,59.0,adult
13258,11107,2025-08-10T23:33:09,cash,126.0,student
13259,9999,2025-08-18T19:16:09,cash,95.0,student
13260,6195,2025-08-07T00:09:09,card,129.0,adult
13261,7410,2025-05-22T03:54:09,card,103.0,student
13262,3698,2025-09-19T06:52:09,qr,111.0,adult
13263,6108,2025-05-07T19:21:09,qr,85.0,adult
13264,11462,2025-04-27T06:13:09,card,92.0,adult
13265,9763,2025-08-02T17:46:09,cash,93.0,adult
13266,4482,2025-08-14T00:43:09,cash,93.0,senior
13267,6603,2025-05-25T23:29:09,card,126.0,adult
13268,4547,2025-08-15T07:59:09,card,87.0,adult
13269,4177,2025-04-07T19:25:09,card,93.0,senior
13270,7621,2025-07-23T20:12:09,cash,79.0,adult
13271,5013,2025-07-14T11:10:09,card,96.0,adult
13272,7610,2025-08-30T03:38:09,cash,78.0,adult
13273,11647,2025-06-22T22:22:09,card,84.0,student
13274,1255,2025-08-06T07:46:09,qr,125.0,adult
13275,4846,2025-04-11T06:06:09,card,88.0,adult
13276,2300,2025-08-05T09:10:09,card,71.0,student
13277,798,2025-06-15T02:58:09,qr,120.0,adult
13278,1,2025-05-26T23:04:09,cash,89.0,adult
13279,4473,2025-08-03T13:22:09,cash,112.0,adult
13280,1188,2025-06-16T14:13:09,card,112.0,adult
13281,8636,2025-04-23T04:48:09,qr,99.0,adult
13282,4114,2025-05-05T06:07:09,card,99.0,adult
13283,2626,2025-05-27T01:08:09,cash,79.0,adult
13284,11384,2025-07-22T10:13:09,card,92.0,adult
13285,7519,2025-04-30T21:16:09,cash,117.0,adult
13286,9593,2025-08-04T10:12:09,cash,86.0,senior
13287,9235,2025-05-12T21:41:09,card,74.0,senior
13288,2734,2025-06-13T14:06:09,qr,58.0,adult
13289,7538,2025-07-01T15:45:09,qr,94.0,adult
13290,1395,2025-06-23T16:30:09,card,77.0,adult
13291,6385,2025-05-31T12:55:09,qr,119.0,adult
13292,11985,2025-08-15T06:44:09,cash,99.0,adult
13293,2528,2025-09-14T09:39:09,cash,95.0,adult
13294,8643,2025-08-14T03:17:09,cash,94.0,student
13295,632,2025-05-01T20:20:09,card,90.0,adult
13296,6280,2025-08-07T02:31:09,card,95.0,adult
13297,1511,2025-07-15T14:53:09,card,68.0,adult
13298,11741,2025-07-28T21:38:09,card,104.0,adult
13299,5354,2025-07-13T11:01:09,cash,87.0,student
13300,11450,2025-07-15T01:48:09,cash,97.0,adult
13301,10829,2025-04-06T20:34:09,cash,69.0,adult
13302,1391,2025-05-04T10:53:09,cash,66.0,student
13303,6070,2025-04-10T23:58:09,card,78.0,student
13304,7633,2025-06-10T17:48:09,card,90.0,adult
13305,5165,2025-06-07T01:04:09,cash,118.0,student
13306,8280,2025-07-02T17:16:09,card,50.0,student
13307,5350,2025-07-13T20:37:09,card,129.0,adult
13308,10364,2025-06-12T16:33:09,cash,70.0,adult
13309,7562,2025-07-15T10:08:09,qr,102.0,adult
13310,5984,2025-04-30T03:42:09,cash,107.0,senior
13311,10267,2025-05-13T16:17:09,card,79.0,student
13312,8159,2025-05-07T02:30:09,card,98.0,adult
13313,3247,2025-06-28T21:31:09,qr,79.0,adult
13314,4256,2025-04-25T07:15:09,card,87.0,adult
13315,1114,2025-06-15T13:38:09,cash,64.0,adult
13316,4815,2025-06-28T16:32:09,cash,81.0,student
13317,6797,2025-06-20T01:39:09,card,114.0,adult
13318,6759,2025-07-18T09:12:09,card,119.0,adult
13319,9503,2025-09-18T14:22:09,cash,80.0,senior
13320,2570,2025-09-13T16:40:09,card,80.0,adult
13321,4749,2025-07-02T09:45:09,qr,68.0,student
13322,9508,2025-05-06T01:58:09,cash,104.0,student
13323,8765,2025-05-27T13:22:09,card,93.0,student
13324,5970,2025-04-18T21:52:09,cash,84.0,adult
13325,9468,2025-04-15T18:34:09,card,78.0,adult
13326,10216,2025-08-19T16:06:09,card,101.0,adult
13327,5122,2025-09-03T08:27:09,card,87.0,adult
13328,9443,2025-08-14T11:23:09,qr,101.0,adult
13329,2693,2025-04-09T03:05:09,card,88.0,student
13330,6746,2025-07-07T04:07:09,qr,108.0,adult
13331,2990,2025-09-13T10:41:09,card,103.0,senior
13332,8253,2025-09-07T17:29:09,cash,76.0,adult
13333,4396,2025-06-13T00:16:09,card,85.0,adult
13334,10179,2025-08-16T06:28:09,card,55.0,adult
13335,10956,2025-08-19T19:09:09,qr,97.0,adult
13336,4065,2025-07-23T10:27:09,card,70.0,adult
13337,413,2025-08-10T10:34:09,card,98.0,adult
13338,8748,2025-07-25T14:21:09,card,69.0,student
13339,10968,2025-08-05T06:52:09,cash,78.0,adult
13340,11087,2025-07-27T12:54:09,cash,65.0,senior
13341,2784,2025-07-17T09:44:09,cash,116.0,adult
13342,375,2025-08-01T01:35:09,card,99.0,student
13343,919,2025-08-05T12:40:09,card,99.0,senior
13344,5992,2025-08-26T02:06:09,card,59.0,student
13345,3256,2025-06-10T12:16:09,qr,85.0,student
13346,1738,2025-06-27T04:00:09,cash,101.0,adult
13347,2393,2025-06-30T09:46:09,card,108.0,adult
13348,4626,2025-09-12T08:41:09,cash,81.0,adult
13349,645,2025-06-29T08:47:09,card,78.0,adult
13350,9946,2025-04-28T17:34:09,card,72.0,student
13351,11465,2025-08-09T03:48:09,card,109.0,adult
13352,2389,2025-08-29T18:35:09,card,53.0,adult
13353,6909,2025-05-28T09:33:09,card,93.0,adult
13354,432,2025-04-27T14:57:09,qr,50.0,student
13355,1020,2025-05-07T08:37:09,card,107.0,adult
13356,3415,2025-08-03T19:47:09,card,74.0,adult
13357,10165,2025-06-20T22:21:09,card,111.0,adult
13358,9355,2025-05-19T02:52:09,card,68.0,adult
13359,8532,2025-08-25T19:36:09,card,95.0,student
13360,1291,2025-05-22T10:37:09,card,100.0,adult
13361,2601,2025-07-25T06:32:09,card,82.0,student
13362,7035,2025-06-25T21:08:09,cash,56.0,student
13363,4430,2025-04-22T05:39:09,card,73.0,adult
13364,8911,2025-03-31T13:43:09,card,74.0,adult
13365,6632,2025-05-29T23:35:09,card,105.0,student
13366,6845,2025-07-20T21:39:09,qr,85.0,adult
13367,6909,2025-06-29T13:48:09,card,106.0,adult
13368,11219,2025-03-30T01:58:09,cash,122.0,adult
13369,6669,2025-07-12T21:35:09,card,50.0,adult
13370,9088,2025-06-09T23:38:09,cash,94.0,adult
13371,5823,2025-07-03T16:33:09,qr,82.0,student
13372,1057,2025-08-21T22:40:09,card,102.0,student
13373,6501,2025-07-21T03:51:09,cash,84.0,adult
13374,10269,2025-09-12T09:26:09,card,91.0,adult
13375,9122,2025-06-04T03:51:09,card,65.0,adult
13376,6575,2025-04-21T09:13:09,card,72.0,adult
13377,11476,2025-06-18T02:07:09,qr,92.0,adult
13378,11613,2025-08-09T09:04:09,card,60.0,adult
13379,11310,2025-09-14T15:59:09,cash,67.0,student
13380,11823,2025-08-23T07:03:09,cash,93.0,student
13381,3991,2025-07-18T11:28:09,card,91.0,adult
13382,1966,2025-04-20T19:08:09,card,79.0,senior
13383,5309,2025-09-12T17:46:09,qr,85.0,adult
13384,2982,2025-04-30T04:40:09,card,80.0,adult
13385,1922,2025-04-29T01:00:09,cash,83.0,adult
13386,7843,2025-06-03T12:37:09,card,75.0,student
13387,1323,2025-06-10T01:16:09,card,59.0,adult
13388,669,2025-08-27T19:21:09,card,108.0,adult
13389,2213,2025-09-15T12:20:09,card,101.0,adult
13390,4812,2025-05-09T14:48:09,card,58.0,adult
13391,7917,2025-04-09T06:48:09,cash,66.0,senior
13392,11861,2025-05-13T06:45:09,card,126.0,adult
13393,7498,2025-07-23T12:27:09,qr,100.0,student
13394,6312,2025-08-18T20:40:09,card,114.0,adult
13395,3544,2025-04-18T17:18:09,card,71.0,adult
13396,3976,2025-07-14T20:56:09,card,106.0,student
13397,7421,2025-09-01T22:54:09,card,76.0,student
13398,2229,2025-05-26T20:03:09,card,68.0,adult
13399,941,2025-07-05T17:14:09,qr,94.0,adult
13400,9002,2025-05-04T23:43:09,cash,67.0,adult
13401,11798,2025-04-13T08:48:09,cash,82.0,adult
13402,11164,2025-05-08T17:39:09,cash,79.0,adult
13403,8077,2025-06-20T04:50:09,cash,50.0,adult
13404,11094,2025-08-10T22:53:09,card,54.0,adult
13405,9092,2025-07-11T20:28:09,card,93.0,adult
13406,782,2025-06-12T05:15:09,card,76.0,adult
13407,4681,2025-05-28T15:42:09,card,105.0,adult
13408,909,2025-04-27T18:24:09,qr,93.0,adult
13409,3118,2025-08-14T07:10:09,card,87.0,student
13410,11888,2025-04-02T19:13:09,card,122.0,student
13411,9908,2025-06-17T03:47:09,cash,100.0,adult
13412,11440,2025-06-02T02:11:09,card,93.0,adult
13413,5772,2025-07-01T21:43:09,card,102.0,adult
13414,2634,2025-05-16T18:29:09,card,98.0,adult
13415,4548,2025-04-07T00:37:09,cash,88.0,adult
13416,2373,2025-07-22T10:29:09,card,94.0,adult
13417,11587,2025-04-02T05:15:09,qr,78.0,adult
13418,7076,2025-07-29T00:09:09,card,105.0,adult
13419,584,2025-08-13T04:50:09,cash,84.0,adult
13420,3807,2025-05-20T00:22:09,card,101.0,student
13421,5976,2025-09-06T11:34:09,card,81.0,adult
13422,8619,2025-08-06T18:18:09,card,50.0,student
13423,10759,2025-07-26T10:52:09,card,96.0,student
13424,2469,2025-06-24T12:51:09,card,132.0,adult
13425,8468,2025-08-27T09:11:09,card,72.0,adult
13426,9675,2025-08-04T09:26:09,card,87.0,student
13427,9369,2025-08-22T22:30:09,card,95.0,adult
13428,3389,2025-04-01T19:09:09,qr,97.0,adult
13429,4067,2025-06-24T18:20:09,card,106.0,student
13430,1671,2025-07-09T10:34:09,card,81.0,student
13431,6980,2025-05-20T13:21:09,qr,78.0,adult
13432,4107,2025-04-01T02:27:09,card,69.0,adult
13433,4962,2025-09-10T21:24:09,card,99.0,adult
13434,238,2025-09-14T12:19:09,card,106.0,senior
13435,11334,2025-08-09T15:21:09,cash,96.0,adult
13436,7740,2025-05-10T08:07:09,qr,93.0,adult
13437,2859,2025-04-13T04:10:09,card,86.0,adult
13438,814,2025-06-25T15:24:09,qr,114.0,adult
13439,4682,2025-08-23T13:20:09,card,122.0,adult
13440,1771,2025-04-22T07:58:09,card,87.0,adult
13441,2261,2025-09-06T16:55:09,card,73.0,senior
13442,9521,2025-08-19T16:19:09,card,65.0,student
13443,637,2025-05-16T21:26:09,card,106.0,student
13444,6068,2025-08-21T20:32:09,cash,67.0,adult
13445,9272,2025-04-21T07:18:09,card,80.0,adult
13446,7116,2025-04-10T00:51:09,card,77.0,adult
13447,1582,2025-07-10T13:12:09,card,122.0,adult
13448,3376,2025-09-08T02:59:09,card,107.0,adult
13449,2070,2025-07-30T10:05:09,card,118.0,student
13450,11667,2025-06-22T09:03:09,card,83.0,adult
13451,8134,2025-09-13T22:57:09,card,110.0,student
13452,11845,2025-06-05T11:25:09,qr,106.0,student
13453,1635,2025-07-30T18:44:09,cash,98.0,adult
13454,4388,2025-07-23T09:18:09,card,77.0,adult
13455,4250,2025-09-02T02:33:09,cash,90.0,student
13456,9455,2025-09-10T07:07:09,cash,99.0,student
13457,872,2025-07-22T20:48:09,qr,86.0,adult
13458,9627,2025-05-08T19:01:09,cash,78.0,adult
13459,5616,2025-05-24T21:33:09,cash,125.0,adult
13460,10965,2025-07-15T16:02:09,cash,99.0,adult
13461,3956,2025-06-11T23:04:09,card,89.0,adult
13462,10341,2025-04-04T16:30:09,card,105.0,adult
13463,10735,2025-07-13T10:45:09,card,112.0,senior
13464,5274,2025-08-11T23:57:09,qr,71.0,student
13465,10776,2025-07-12T17:36:09,cash,51.0,adult
13466,4332,2025-08-04T10:31:09,qr,96.0,adult
13467,7930,2025-07-17T06:13:09,cash,109.0,student
13468,11221,2025-07-25T23:45:09,cash,114.0,senior
13469,2130,2025-07-05T20:33:09,cash,101.0,adult
13470,4897,2025-06-08T19:11:09,card,67.0,adult
13471,639,2025-07-04T13:47:09,card,97.0,adult
13472,6242,2025-07-11T06:05:09,card,103.0,adult
13473,3307,2025-06-11T18:35:09,card,84.0,adult
13474,1154,2025-05-21T16:55:09,card,105.0,student
13475,10846,2025-06-15T21:54:09,cash,64.0,adult
13476,3529,2025-03-28T01:38:09,qr,121.0,senior
13477,8764,2025-05-11T05:53:09,card,78.0,adult
13478,1956,2025-08-12T19:37:09,card,59.0,adult
13479,3194,2025-06-03T19:07:09,card,75.0,student
13480,989,2025-04-22T06:56:09,qr,105.0,adult
13481,8498,2025-09-06T22:41:09,card,105.0,adult
13482,4450,2025-06-19T10:26:09,card,93.0,adult
13483,10816,2025-06-26T20:47:09,qr,50.0,student
13484,6186,2025-07-09T22:36:09,qr,70.0,student
13485,2285,2025-05-22T04:24:09,cash,83.0,adult
13486,9352,2025-06-03T22:15:09,qr,83.0,adult
13487,10409,2025-05-21T16:36:09,qr,67.0,adult
13488,7293,2025-05-18T04:06:09,qr,86.0,adult
13489,8339,2025-07-16T02:50:09,card,109.0,adult
13490,9894,2025-05-24T04:04:09,cash,91.0,senior
13491,1315,2025-07-19T04:57:09,card,119.0,adult
13492,2794,2025-05-27T20:19:09,card,89.0,adult
13493,9359,2025-06-01T19:07:09,cash,119.0,adult
13494,9541,2025-06-19T06:26:09,card,124.0,adult
13495,2255,2025-08-25T16:59:09,card,98.0,adult
13496,620,2025-04-03T22:55:09,cash,93.0,adult
13497,6497,2025-03-28T16:51:09,card,115.0,student
13498,3327,2025-04-20T18:33:09,card,112.0,adult
13499,1978,2025-06-21T22:14:09,cash,84.0,adult
13500,5325,2025-06-16T18:59:09,card,84.0,adult
13501,3194,2025-05-28T19:13:09,card,99.0,adult
13502,11487,2025-05-30T08:25:09,card,65.0,adult
13503,9757,2025-08-31T16:07:09,qr,99.0,student
13504,1089,2025-05-29T15:52:09,qr,91.0,student
13505,11555,2025-06-03T11:38:09,card,68.0,adult
13506,3152,2025-09-19T12:00:09,qr,82.0,adult
13507,1964,2025-09-14T11:12:09,card,100.0,senior
13508,1830,2025-08-20T16:50:09,qr,86.0,adult
13509,4549,2025-06-10T11:01:09,card,96.0,adult
13510,5104,2025-09-04T03:33:09,qr,104.0,adult
13511,10840,2025-08-02T23:47:09,card,121.0,adult
13512,3947,2025-09-02T03:11:09,card,83.0,senior
13513,8216,2025-07-03T22:05:09,card,88.0,adult
13514,1106,2025-06-11T02:47:09,qr,93.0,student
13515,9855,2025-07-21T14:32:09,qr,128.0,adult
13516,5775,2025-06-16T18:38:09,cash,111.0,student
13517,6954,2025-03-30T03:17:09,card,73.0,adult
13518,5827,2025-07-07T05:33:09,card,61.0,adult
13519,8894,2025-05-16T07:40:09,cash,116.0,adult
13520,7563,2025-09-17T12:16:09,cash,94.0,adult
13521,4379,2025-06-06T14:39:09,qr,119.0,adult
13522,10092,2025-05-29T13:30:09,card,121.0,adult
13523,1304,2025-07-09T15:18:09,card,81.0,adult
13524,11681,2025-07-02T21:09:09,cash,89.0,adult
13525,7468,2025-08-12T15:36:09,card,105.0,student
13526,1247,2025-06-02T10:58:09,card,74.0,adult
13527,5995,2025-08-14T09:40:09,qr,93.0,senior
13528,4061,2025-04-02T05:52:09,card,87.0,adult
13529,617,2025-07-18T09:53:09,card,81.0,student
13530,11668,2025-04-11T15:56:09,qr,104.0,student
13531,10511,2025-07-18T17:45:09,card,89.0,adult
13532,6812,2025-07-03T23:20:09,qr,74.0,student
13533,1486,2025-06-12T14:55:09,cash,109.0,adult
13534,4763,2025-04-27T13:46:09,qr,113.0,adult
13535,8611,2025-04-30T03:27:09,qr,110.0,adult
13536,5219,2025-06-23T01:03:09,card,79.0,adult
13537,6506,2025-08-15T08:26:09,qr,99.0,student
13538,10113,2025-08-31T17:56:09,qr,93.0,adult
13539,2184,2025-05-08T03:30:09,qr,92.0,adult
13540,10365,2025-07-09T23:21:09,card,101.0,adult
13541,11756,2025-07-25T19:32:09,qr,103.0,adult
13542,3542,2025-09-20T22:37:09,cash,122.0,adult
13543,11152,2025-05-09T23:11:09,card,101.0,senior
13544,3707,2025-06-03T16:15:09,qr,98.0,senior
13545,8411,2025-07-06T14:18:09,qr,99.0,adult
13546,8398,2025-06-20T03:34:09,qr,124.0,adult
13547,11235,2025-06-13T20:05:09,cash,63.0,adult
13548,811,2025-08-09T10:55:09,qr,112.0,student
13549,7141,2025-08-04T06:15:09,card,102.0,senior
13550,10152,2025-06-28T19:51:09,qr,92.0,adult
13551,1097,2025-05-21T09:10:09,card,98.0,adult
13552,84,2025-04-01T05:16:09,cash,119.0,student
13553,777,2025-06-29T22:10:09,card,101.0,adult
13554,5533,2025-09-05T16:18:09,card,102.0,adult
13555,6726,2025-06-10T07:19:09,card,90.0,adult
13556,9511,2025-05-19T02:59:09,cash,108.0,senior
13557,5057,2025-08-20T20:26:09,cash,109.0,adult
13558,10972,2025-09-15T00:53:09,cash,51.0,adult
13559,1359,2025-04-07T18:02:09,cash,97.0,adult
13560,7524,2025-07-31T11:36:09,card,142.0,adult
13561,5581,2025-08-25T17:03:09,cash,124.0,adult
13562,6370,2025-06-16T09:12:09,card,114.0,student
13563,6040,2025-05-26T05:23:09,card,92.0,adult
13564,8368,2025-06-22T21:12:09,cash,115.0,adult
13565,8598,2025-05-01T07:38:09,card,97.0,adult
13566,10106,2025-06-21T01:39:09,card,58.0,adult
13567,4403,2025-08-06T07:50:09,card,89.0,adult
13568,156,2025-08-11T19:23:09,qr,62.0,adult
13569,1916,2025-08-22T23:43:09,card,90.0,student
13570,7276,2025-04-13T10:25:09,cash,137.0,adult
13571,1929,2025-04-03T06:20:09,card,78.0,student
13572,9203,2025-08-04T15:59:09,card,109.0,adult
13573,4,2025-07-10T07:18:09,card,63.0,student
13574,11106,2025-07-30T17:30:09,cash,96.0,adult
13575,11906,2025-04-17T00:13:09,card,59.0,adult
13576,4796,2025-06-27T12:35:09,qr,64.0,adult
13577,10294,2025-08-09T04:06:09,cash,105.0,adult
13578,10821,2025-05-14T01:17:09,card,87.0,student
13579,9733,2025-06-29T11:59:09,card,89.0,student
13580,7561,2025-08-20T16:24:09,card,90.0,adult
13581,2486,2025-08-27T10:27:09,card,50.0,adult
13582,4001,2025-06-22T11:02:09,card,81.0,adult
13583,4297,2025-07-11T09:07:09,card,90.0,adult
13584,11801,2025-09-08T23:11:09,card,98.0,adult
13585,7710,2025-08-24T19:06:09,card,50.0,adult
13586,704,2025-07-06T12:22:09,card,111.0,senior
13587,1927,2025-07-18T13:57:09,card,69.0,adult
13588,10438,2025-09-10T10:20:09,card,101.0,student
